name,cx,cy,cz,width,depth,angle
Building.1307,2363.891,2107.059,20.918,73.319,57.547,-150.00
Building.1308,2406.006,2134.232,20.918,29.279,19.052,-120.00
Building.1309,2417.160,2118.655,20.918,20.407,10.498,120.00
Building.131,2000.178,2520.295,20.918,11.906,20.505,-165.00
Building.1310,2389.688,2119.626,20.918,41.402,29.481,105.00
Building.1311,2203.523,2029.615,20.918,32.391,42.066,-150.00
Building.1312,2304.587,2084.351,20.918,65.274,74.961,105.00
Building.1313,2281.921,2083.712,20.918,28.887,73.709,-165.00
Building.1314,2299.979,2106.397,20.918,27.282,31.089,-90.00
Building.1315,2293.470,2142.500,20.918,30.769,22.490,-75.00
Building.1316,2370.323,2203.874,20.918,30.427,16.973,105.00
Building.1317,2318.488,2063.808,20.918,21.976,22.408,120.00
Building.1318,2296.846,2130.644,20.918,29.766,20.653,-75.00
Building.1319,2213.549,2103.616,20.918,105.729,43.462,105.00
Building.132,2016.837,2526.999,20.918,38.696,18.588,135.00
Building.1320,2215.333,2086.975,20.918,104.870,32.354,90.00
Building.1321,2274.476,2065.747,20.918,21.611,49.148,-165.00
Building.1322,2207.078,2065.719,20.918,72.407,29.884,105.00
Building.1323,2207.735,2065.877,20.918,68.130,30.427,-75.00
Building.1324,2264.235,2071.855,20.918,28.798,38.212,-165.00
Building.1325,2256.925,2032.875,20.918,34.988,22.663,120.00
Building.1326,2230.938,2043.558,20.918,34.409,34.873,-135.00
Building.1327,2204.493,2027.675,20.918,31.191,39.606,30.00
Building.1328,2148.193,1990.234,20.918,69.453,45.817,-150.00
Building.1329,2128.928,2080.782,20.918,28.300,17.859,-60.00
Building.133,2010.615,2523.333,20.918,23.888,12.237,-75.00
Building.1330,2138.390,2059.815,20.918,30.085,26.968,120.00
Building.1331,2105.792,2059.903,20.918,21.828,22.490,30.00
Building.1332,2100.304,2022.646,20.918,28.801,35.088,30.00
Building.1333,2090.179,2035.907,20.918,41.031,45.600,-150.00
Building.1334,2065.196,2027.116,20.918,33.734,39.267,30.00
Building.1335,2141.791,2047.907,20.918,32.400,25.817,120.00
Building.1336,2149.321,2029.806,20.918,37.370,34.173,120.00
Building.1337,2115.377,2024.724,20.918,19.792,26.108,15.00
Building.1338,2097.357,2054.393,20.918,30.311,25.958,-150.00
Building.1339,2147.632,2028.922,20.918,40.540,35.598,-60.00
Building.134,2022.473,2524.270,20.918,15.214,9.790,-135.00
Building.1340,2157.188,2009.684,20.918,35.881,27.718,-60.00
Building.1341,2107.909,1994.248,20.918,25.170,31.439,30.00
Building.1342,2122.768,2003.126,20.918,23.585,29.529,15.00
Building.1343,2114.486,1982.265,20.918,43.181,50.813,-135.00
Building.1344,2389.705,2037.676,20.918,29.765,27.120,135.00
Building.1345,2389.180,2023.545,20.918,21.144,22.366,-135.00
Building.1346,2381.411,2015.315,20.918,20.211,22.741,-135.00
Building.1347,2407.371,1980.280,20.918,24.005,17.765,120.00
Building.1348,2401.220,1986.275,20.918,22.161,18.301,135.00
Building.1349,2342.351,2059.162,20.918,19.182,18.521,-60.00
Building.135,2087.143,2434.208,20.918,25.771,9.167,90.00
Building.1350,2488.520,2026.929,20.918,75.479,68.368,-60.00
Building.1351,2415.405,2091.249,20.918,23.090,23.293,30.00
Building.1352,2457.661,2115.917,20.918,26.339,23.446,-135.00
Building.1353,2442.860,2107.223,20.918,25.170,24.520,-150.00
Building.1354,2414.962,2091.920,20.918,21.888,22.804,-150.00
Building.1355,2471.567,2099.748,20.918,33.068,27.923,-135.00
Building.1356,2435.828,2081.905,20.918,52.159,30.061,120.00
Building.1357,2429.584,2046.841,20.918,30.317,30.697,-165.00
Building.1358,2468.067,2070.356,20.918,46.860,29.273,-60.00
Building.1359,2435.391,2059.144,20.918,33.405,31.088,120.00
Building.136,2073.818,2512.668,20.918,66.443,60.325,0.00
Building.1360,2446.929,2050.054,20.918,15.363,14.432,30.00
Building.1361,2437.371,2044.779,20.918,15.508,15.688,30.00
Building.1362,2447.579,2057.561,20.918,12.803,11.432,120.00
Building.1363,2486.711,2056.272,20.918,25.748,24.633,30.00
Building.1364,2449.669,2018.917,20.918,35.828,36.234,120.00
Building.1365,2466.092,2043.400,20.918,23.487,24.084,-135.00
Building.1366,2466.043,2043.453,20.918,20.608,21.638,45.00
Building.1367,2473.766,2048.384,20.918,17.939,21.471,30.00
Building.1368,2486.338,2056.770,20.918,17.815,20.569,-150.00
Building.1369,2514.321,1962.938,20.918,38.365,43.656,30.00
Building.137,2068.618,2528.477,20.918,20.532,16.106,45.00
Building.1370,2486.326,1962.739,20.918,23.934,24.569,-150.00
Building.1371,2495.594,1966.976,20.918,22.766,27.994,-150.00
Building.1372,2508.859,1971.488,20.918,29.412,37.042,-150.00
Building.1373,2491.704,2029.238,20.918,29.104,22.631,120.00
Building.1374,2492.587,2029.878,20.918,26.968,20.902,-60.00
Building.1375,2463.556,1971.992,20.918,24.558,22.986,45.00
Building.1376,2448.427,2003.610,20.918,13.229,12.899,30.00
Building.1377,2463.776,1997.809,20.918,29.766,26.016,-45.00
Building.1378,2488.304,1978.324,20.918,25.979,17.765,135.00
Building.1379,2565.147,1979.285,20.918,0.957,1.323,45.00
Building.138,2064.689,2520.208,20.918,14.288,24.404,-90.00
Building.1380,2558.303,1987.374,20.918,22.194,23.151,-135.00
Building.1381,2544.918,2003.157,20.918,19.182,15.875,-135.00
Building.1382,2590.172,1923.362,20.918,59.531,37.703,45.00
Building.1383,2403.598,1913.788,20.918,24.606,71.261,-165.00
Building.1384,2543.232,1914.583,20.918,20.505,41.396,-165.00
Building.1385,2542.903,1916.231,20.918,11.906,18.521,-165.00
Building.1386,2523.760,1913.694,20.918,10.621,42.456,0.00
Building.1387,2515.242,1912.665,20.918,12.024,42.658,0.00
Building.1388,2500.493,1911.060,20.918,27.391,43.698,15.00
Building.1389,2488.070,1909.012,20.918,19.684,43.241,15.00
Building.139,2064.767,2484.752,20.918,26.589,11.906,105.00
Building.1390,2477.355,1907.947,20.918,19.757,44.268,15.00
Building.1391,2368.620,1909.869,20.918,15.728,32.411,-165.00
Building.1392,2376.102,1918.054,20.918,11.939,55.146,-180.00
Building.1393,2355.379,1888.094,20.918,19.677,20.665,-30.00
Building.1394,2477.699,1906.383,20.918,17.629,39.370,-165.00
Building.1395,2461.995,1907.490,20.918,24.196,46.067,-165.00
Building.1396,2434.002,1903.951,20.918,18.625,45.952,15.00
Building.1397,2434.763,1899.130,20.918,14.355,34.887,-165.00
Building.1398,2423.130,1914.786,20.918,26.179,69.489,-180.00
Building.1399,2411.062,1879.523,20.918,16.853,14.633,90.00
Building.140,2116.283,2455.518,20.918,44.769,48.499,30.00
Building.1400,2400.250,1937.196,20.918,15.804,23.968,-165.00
Building.1401,2403.085,1917.377,20.918,10.716,18.336,-165.00
Building.1402,2388.592,1927.576,20.918,21.014,51.526,-120.00
Building.1403,2378.283,1890.577,20.918,21.140,21.267,0.00
Building.1404,2730.997,1809.851,20.918,31.750,28.443,45.00
Building.1405,2664.768,1785.857,20.918,42.333,65.485,-15.00
Building.1406,2725.221,1752.957,20.918,29.646,29.723,120.00
Building.1407,2753.649,1730.163,20.918,26.647,30.321,-150.00
Building.1408,2714.385,1745.848,20.918,55.563,37.587,-60.00
Building.1409,2717.817,1719.009,20.918,27.538,31.089,-165.00
Building.141,2105.821,2453.046,20.918,21.431,37.799,-60.00
Building.1410,2717.857,1718.881,20.918,18.206,29.685,15.00
Building.1411,2738.094,1724.393,20.918,15.227,29.562,-165.00
Building.1412,1509.055,2361.548,20.918,39.687,20.637,-105.00
Building.1413,2113.417,2135.286,20.918,26.866,19.389,105.00
Building.1414,2041.638,2151.556,20.918,26.542,37.158,0.00
Building.1415,2080.691,2135.131,20.918,35.998,22.931,30.00
Building.1416,2071.602,2091.059,20.918,15.875,13.493,75.00
Building.1417,2019.163,2106.066,20.918,28.126,23.829,-105.00
Building.1418,2015.967,2140.902,20.918,20.552,30.999,-15.00
Building.1419,2017.679,2106.420,20.918,23.570,21.242,75.00
Building.142,2084.788,2475.254,20.918,24.210,9.305,-90.00
Building.1420,2016.274,2070.671,20.918,31.931,19.533,105.00
Building.1421,1729.074,2350.409,20.918,11.113,14.817,-150.00
Building.1422,1723.986,2302.369,20.918,12.700,14.288,15.00
Building.1423,1712.101,2287.527,20.918,16.404,11.113,-60.00
Building.1424,1825.203,2327.963,20.918,0.618,0.529,60.00
Building.1425,1814.655,2327.730,20.918,18.432,14.288,45.00
Building.1426,1632.425,2409.272,20.918,9.525,13.229,0.00
Building.1427,1610.922,2411.209,20.918,11.112,12.171,-15.00
Building.1428,1624.397,2350.755,20.918,12.700,10.054,-105.00
Building.1429,1627.203,2263.402,20.918,9.525,23.283,0.00
Building.143,2085.431,2457.111,20.918,25.073,10.514,90.00
Building.1430,1601.866,2286.798,20.918,9.251,21.167,0.00
Building.1431,1609.854,2285.490,20.918,8.787,18.998,0.00
Building.1432,1629.974,2281.507,20.918,15.165,17.539,150.00
Building.1433,1610.116,2268.520,20.918,8.360,15.083,0.00
Building.1434,1641.118,2285.098,20.918,20.637,11.356,-105.00
Building.1435,1621.789,2260.405,20.918,10.529,24.154,75.00
Building.1436,1586.322,2282.698,20.918,15.875,16.934,-60.00
Building.1437,1433.966,2439.946,20.918,12.592,23.374,-15.00
Building.1438,1478.639,2411.832,20.918,21.167,10.167,-90.00
Building.1439,1460.436,2416.499,20.918,17.080,14.287,30.00
Building.144,2063.497,2458.484,20.918,11.513,18.653,-15.00
Building.1440,1479.400,2420.514,20.918,20.570,10.763,-105.00
Building.1441,1429.154,2407.225,20.918,14.530,19.927,-15.00
Building.1442,1457.184,2421.986,20.918,21.453,16.314,-150.00
Building.1443,1454.451,2405.763,20.918,23.414,16.851,165.00
Building.1444,1431.455,2422.869,20.918,13.113,14.971,-15.00
Building.1445,1449.818,2432.965,20.918,11.473,14.198,-150.00
Building.1446,1499.762,2435.009,20.918,20.108,25.400,180.00
Building.1447,1522.825,2401.255,20.918,34.396,39.688,-135.00
Building.1448,1461.546,2376.712,20.918,21.696,20.108,-120.00
Building.1449,1486.195,2303.764,20.918,10.974,23.591,180.00
Building.145,2086.217,2449.146,20.918,25.253,8.742,90.00
Building.1450,1509.771,2299.939,20.918,13.997,21.913,150.00
Building.1451,1493.449,2302.381,20.918,10.418,22.521,0.00
Building.1452,1493.466,2302.519,20.918,9.691,22.725,180.00
Building.1453,1428.698,2302.764,20.918,14.067,20.412,180.00
Building.1454,1425.736,2338.389,20.918,14.568,9.914,75.00
Building.1455,1433.815,2345.635,20.918,0.125,1.058,90.00
Building.1456,1426.744,2338.156,20.918,14.298,13.471,-105.00
Building.1457,1430.542,2318.286,20.918,13.997,15.543,180.00
Building.1458,1393.812,2328.068,20.918,17.547,15.984,-90.00
Building.1459,1403.877,2345.001,20.918,15.346,13.229,180.00
Building.146,2066.104,2428.927,20.918,19.498,38.798,90.00
Building.1460,1395.356,2327.889,20.918,15.142,12.236,90.00
Building.1461,1383.379,2326.240,20.918,17.846,17.728,120.00
Building.1462,1371.336,2314.101,20.918,16.436,27.283,-15.00
Building.1463,1398.434,2304.942,20.918,14.893,15.749,165.00
Building.1464,1199.892,2433.205,20.918,22.754,19.050,0.00
Building.1465,1114.100,2462.872,20.918,22.754,22.754,135.00
Building.1466,1108.975,2406.789,20.918,15.875,13.758,120.00
Building.1467,1097.367,2397.761,20.918,7.938,25.929,0.00
Building.1468,1067.549,2451.890,20.918,7.938,16.933,0.00
Building.1469,1064.056,2410.496,20.918,8.467,17.463,0.00
Building.147,2083.986,2420.465,20.918,13.360,18.294,120.00
Building.1470,1068.001,2387.744,20.918,6.879,12.171,180.00
Building.1471,972.612,2321.494,20.918,12.171,11.642,-165.00
Building.1472,948.512,2323.343,20.918,9.525,13.758,180.00
Building.1473,1094.191,2238.604,20.918,16.933,24.342,90.00
Building.1474,1043.787,2267.046,20.918,20.108,16.933,-180.00
Building.1475,914.439,2180.971,20.918,47.170,50.009,75.00
Building.1476,878.489,2150.916,20.918,24.723,46.022,-15.00
Building.1477,886.274,2098.065,20.918,20.429,22.600,165.00
Building.1478,881.776,2126.990,20.918,20.050,16.722,-90.00
Building.1479,945.945,2080.939,20.918,127.369,35.983,75.00
Building.148,2086.422,2449.154,20.918,25.418,6.637,-90.00
Building.1480,1009.484,2082.787,20.918,20.040,25.475,-15.00
Building.1481,1021.063,2126.228,20.918,20.655,38.681,-15.00
Building.1482,1029.469,2097.092,20.918,14.611,15.157,165.00
Building.1483,1017.103,2100.608,20.918,12.715,14.907,-165.00
Building.1484,2029.205,2009.319,20.918,20.638,43.846,-180.00
Building.1485,2641.784,1486.442,20.918,19.088,52.917,180.00
Building.1486,2690.511,1451.469,20.918,79.137,37.216,180.00
Building.1487,2702.135,1488.390,20.918,15.585,36.098,0.00
Building.1488,2671.343,1490.021,20.918,14.348,39.944,180.00
Building.1489,2687.268,1489.036,20.918,17.605,38.756,180.00
Building.149,2094.787,2426.516,20.918,13.457,11.711,120.00
Building.1490,2687.275,1489.148,20.918,17.157,37.355,0.00
Building.1491,2726.942,1487.540,20.918,12.707,34.977,-180.00
Building.1492,2578.253,1501.257,20.918,14.925,27.092,180.00
Building.1493,2553.860,1497.634,20.918,11.682,36.188,0.00
Building.1494,2570.623,1488.189,20.918,14.387,9.465,-90.00
Building.1495,2593.368,1487.585,20.918,11.195,9.211,-90.00
Building.1496,2583.042,1487.859,20.918,10.642,9.285,-90.00
Building.1497,2611.843,1500.358,20.918,12.734,26.828,0.00
Building.1498,2611.843,1500.380,20.918,13.355,26.895,180.00
Building.1499,2599.166,1500.767,20.918,11.679,26.919,180.00
Building.150,2306.098,1886.923,20.918,66.176,31.833,-75.00
Building.1500,2578.258,1501.376,20.918,10.548,26.915,0.00
Building.1501,2641.838,1487.818,20.918,16.511,48.046,0.00
Building.1502,2612.420,1474.644,20.918,25.445,27.118,-135.00
Building.1503,2707.736,1432.719,20.918,39.272,11.284,90.00
Building.1504,2708.522,1443.470,20.918,38.056,11.121,90.00
Building.1505,2469.670,1476.314,20.918,50.403,22.161,-75.00
Building.1506,2518.081,1494.414,20.918,34.131,62.195,165.00
Building.1507,2515.272,1484.320,20.918,25.613,83.741,-15.00
Building.1508,2542.244,1494.238,20.918,14.494,52.720,165.00
Building.1509,2468.248,1522.986,20.918,13.861,23.892,165.00
Building.151,2249.115,1996.679,20.918,49.213,27.736,105.00
Building.1510,2477.455,1519.889,20.918,14.684,21.585,165.00
Building.1511,2486.242,1516.258,20.918,17.065,26.988,150.00
Building.1512,2497.582,1508.627,20.918,22.397,39.688,165.00
Building.1513,2484.508,1443.078,20.918,56.530,21.752,105.00
Building.1514,2490.097,1435.420,20.918,57.207,19.236,105.00
Building.1515,2438.139,1539.686,20.918,37.470,12.617,-75.00
Building.1516,2442.374,1507.499,20.918,28.826,13.600,105.00
Building.1517,2459.960,1518.136,20.918,18.509,19.423,45.00
Building.1518,2438.601,1518.749,20.918,30.892,11.596,90.00
Building.1519,2457.185,1499.088,20.918,49.221,16.436,105.00
Building.152,2267.170,1979.268,20.918,70.483,49.020,120.00
Building.1520,2463.754,1488.589,20.918,53.301,20.072,105.00
Building.1521,2468.492,1475.973,20.918,53.344,24.401,105.00
Building.1522,2475.472,1454.284,20.918,49.614,18.334,105.00
Building.1523,2513.697,1355.150,20.918,50.496,29.664,-75.00
Building.1524,2517.575,1400.472,20.918,38.483,20.382,105.00
Building.1525,2484.063,1407.967,20.918,27.795,13.721,105.00
Building.1526,2485.213,1408.263,20.918,31.006,18.236,-75.00
Building.1527,2509.474,1414.510,20.918,29.735,8.929,105.00
Building.1528,2505.977,1385.591,20.918,60.976,26.744,105.00
Building.1529,2504.757,1385.203,20.918,56.449,28.152,-75.00
Building.153,2267.060,1979.215,20.918,69.722,48.194,-60.00
Building.1530,2506.036,1374.910,20.918,53.285,24.726,-75.00
Building.1531,2519.716,1348.676,20.918,18.448,16.702,45.00
Building.1532,2601.374,1447.203,20.918,37.750,12.686,-90.00
Building.1533,2562.233,1452.815,20.918,28.178,32.599,180.00
Building.1534,2572.986,1453.328,20.918,20.665,18.056,-105.00
Building.1535,2584.649,1457.098,20.918,20.950,14.906,135.00
Building.1536,2627.176,1435.007,20.918,15.081,11.404,90.00
Building.1537,2643.957,1443.374,20.918,16.727,11.906,-120.00
Building.1538,2605.246,1453.465,20.918,28.178,19.470,75.00
Building.1539,2710.662,1347.449,20.918,25.767,25.452,0.00
Building.154,2275.130,1958.301,20.918,69.829,42.713,-75.00
Building.1540,2709.170,1403.477,20.918,44.725,24.606,90.00
Building.1541,2691.081,1410.860,20.918,59.689,14.684,135.00
Building.1542,2671.021,1388.752,20.918,23.065,16.547,90.00
Building.1543,2715.385,1403.853,20.918,32.458,8.352,-90.00
Building.1544,2715.604,1382.366,20.918,33.354,15.939,90.00
Building.1545,2702.870,1390.833,20.918,11.510,14.379,-150.00
Building.1546,2721.195,1382.024,20.918,26.673,22.331,-90.00
Building.1547,2708.361,1372.380,20.918,13.920,23.019,-180.00
Building.1548,2689.339,1388.822,20.918,13.891,6.747,-90.00
Building.1549,2666.571,1373.856,20.918,9.766,30.662,0.00
Building.155,2288.338,1924.115,20.918,66.403,39.972,120.00
Building.1550,2696.773,1359.437,20.918,12.792,45.615,165.00
Building.1551,2695.193,1349.846,20.918,18.309,23.759,-15.00
Building.1552,2675.183,1363.685,20.918,9.161,51.136,0.00
Building.1553,2665.555,1358.272,20.918,18.759,25.685,-60.00
Building.1554,2666.527,1373.179,20.918,9.959,30.331,180.00
Building.1555,2552.679,1366.084,20.918,18.053,42.264,0.00
Building.1556,2601.775,1359.873,20.918,15.233,36.213,0.00
Building.1557,2640.339,1370.460,20.918,11.529,60.094,-180.00
Building.1558,2606.788,1411.365,20.918,11.698,22.539,0.00
Building.1559,2641.114,1421.905,20.918,22.736,21.861,-90.00
Building.156,2282.997,1921.678,20.918,50.656,28.682,-60.00
Building.1560,2629.571,1411.302,20.918,11.202,22.192,-180.00
Building.1561,2650.090,1385.608,20.918,11.514,29.119,180.00
Building.1562,2648.152,1355.680,20.918,8.856,31.241,180.00
Building.1563,2615.062,1391.793,20.918,29.217,16.805,120.00
Building.1564,2186.888,1298.774,20.918,31.551,28.673,120.00
Building.1565,2689.915,1799.251,20.918,38.717,23.437,45.00
Building.1566,2694.984,1752.117,20.918,31.251,35.057,-30.00
Building.1567,2713.251,1770.927,20.918,28.835,26.458,120.00
Building.1568,2685.023,1760.639,20.918,29.765,38.576,-45.00
Building.1569,2645.777,1840.703,20.918,50.271,10.583,-90.00
Building.157,2287.740,1912.102,20.918,52.891,26.567,-75.00
Building.1570,2616.673,1871.791,20.918,57.547,29.104,-45.00
Building.1571,2609.277,1891.617,20.918,31.672,13.378,-75.00
Building.1572,2639.186,1887.509,20.918,28.513,21.828,-135.00
Building.1573,2584.727,1870.241,20.918,23.151,33.844,30.00
Building.1574,2627.939,1789.222,20.918,19.239,22.145,15.00
Building.1575,2633.435,1814.682,20.918,25.828,14.766,-75.00
Building.1576,2645.357,1768.103,20.918,18.846,21.059,165.00
Building.1577,2652.610,1790.111,20.918,14.027,21.852,165.00
Building.1578,2658.740,1808.455,20.918,18.687,16.881,165.00
Building.1579,2301.190,1714.289,20.918,37.997,29.622,-60.00
Building.158,2295.074,1893.490,20.918,53.736,22.820,105.00
Building.1580,2259.428,1752.935,20.918,40.916,29.428,120.00
Building.1581,2269.996,1758.480,20.918,58.322,37.379,-60.00
Building.1582,2286.607,1767.196,20.918,25.430,18.402,120.00
Building.1583,2286.127,1754.151,20.918,37.169,30.581,-60.00
Building.1584,2255.385,1739.169,20.918,22.395,21.956,-60.00
Building.1585,2285.834,1721.616,20.918,56.530,35.282,-60.00
Building.1586,2285.741,1721.574,20.918,57.423,32.764,120.00
Building.1587,2312.031,1685.582,20.918,34.412,24.378,120.00
Building.1588,2275.928,1702.802,20.918,26.807,21.610,-60.00
Building.1589,2283.232,1689.192,20.918,27.372,13.134,-75.00
Building.159,2302.681,1895.863,20.918,67.040,31.052,-75.00
Building.1590,2313.935,1686.533,20.918,32.928,15.027,-60.00
Building.1591,2199.151,1771.296,20.918,41.672,25.959,90.00
Building.1592,2194.012,1820.228,20.918,14.997,25.381,-150.00
Building.1593,2191.162,1806.288,20.918,16.308,19.956,-150.00
Building.1594,2202.775,1804.358,20.918,16.565,14.132,-150.00
Building.1595,2376.366,1810.358,20.918,11.638,23.320,-165.00
Building.1596,2399.895,1820.443,20.918,30.500,70.040,15.00
Building.1597,2411.348,1857.164,20.918,0.661,0.737,105.00
Building.1598,2382.284,1828.716,20.918,25.746,48.237,15.00
Building.1599,2383.955,1821.412,20.918,18.427,63.671,-165.00
